time,open,high,low,close,Volume,Volume MA
2020-05-22T11:30:00Z,202.22,203.31,202.22,203.31,4.59403,11.042217000000132
2020-05-22T12:00:00Z,203.31,203.46,203.18,203.46,12.61342,11.634177500000131
2020-05-22T12:30:00Z,203.25,203.34,202.56,202.57,10.31963,12.14242300000013
2020-05-22T13:00:00Z,202.25,202.3,200.73,200.88,13.73125,12.38387950000013
2020-05-22T13:30:00Z,200.96,201.33,200.64,201.33,10.92624,12.50182500000013
2020-05-22T14:00:00Z,201.28,202.18,201.28,202.15,2.99003,12.649171000000129
2020-05-22T14:30:00Z,202.09,202.88,202.09,202.09,21.87506,13.377587500000129
2020-05-22T15:00:00Z,202.54,203.9,202.33,203.6,40.67234,15.39113300000013
2020-05-22T15:30:00Z,203.6,205.07,203.6,204.86,16.68781,16.19473750000013
2020-05-22T16:00:00Z,205.19,206.69,204.68,206.69,34.98486,17.542754000000127
2020-05-22T16:30:00Z,206.93,207.74,205.52,207.74,31.88005,18.270764000000128
2020-05-22T17:00:00Z,207.71,208.23,207.28,208.2,17.86828,16.380630500000127
2020-05-22T17:30:00Z,207.55,207.55,206.66,207.5,1.80844,15.701810500000127
2020-05-22T18:00:00Z,207.5,208.58,207.5,208,4.58434,15.187619500000128
2020-05-22T18:30:00Z,208.25,208.3,207.82,207.89,30.40343,14.095234500000128
2020-05-22T19:00:00Z,208.36,208.43,207.34,207.34,15.65793,14.789659000000132
2020-05-22T19:30:00Z,207.21,207.78,206.1,207.26,48.32914,17.20225050000013
2020-05-22T20:00:00Z,206.89,207.12,206.28,206.62,6.41374,16.94646550000013
2020-05-22T20:30:00Z,207.01,208.58,207.01,208.14,5.83548,16.82574150000013
2020-05-22T21:00:00Z,208.33,208.33,207.82,207.9,10.38482,17.12801600000013
2020-05-22T21:30:00Z,207.45,207.88,207.45,207.87,6.58892,17.22776050000013
2020-05-22T22:00:00Z,208.28,208.28,207.02,207.02,1.05144,16.64966150000013
2020-05-22T22:30:00Z,207.5,207.59,207.5,207.59,0.05881,16.136620500000127
2020-05-22T23:00:00Z,207.36,207.65,206.82,206.83,15.73803,16.23695950000013
2020-05-22T23:30:00Z,205.99,207.64,205.99,207.64,15.73405,16.47735000000013
2020-05-23T00:00:00Z,207.81,208.85,207.56,208.76,9.60463,16.80808000000013
2020-05-23T00:30:00Z,208.61,209,208.61,208.92,2.22943,15.825798500000127
2020-05-23T01:00:00Z,208.81,209.15,208.52,209,12.52984,14.418673500000125
2020-05-23T01:30:00Z,208.67,208.96,208.48,208.96,6.50791,13.909678500000123
2020-05-23T02:00:00Z,209.83,210.18,209.83,210.18,0.41282,12.181076500000124
2020-05-23T02:30:00Z,210.26,210.49,209.59,209.59,0.09592,10.591870000000124
2020-05-23T03:00:00Z,210.35,210.44,210.02,210.02,12.36884,10.316898000000124
2020-05-23T03:30:00Z,209.9,209.9,209.54,209.54,1.27272,10.290112000000125
2020-05-23T04:00:00Z,209.35,209.96,209.2,209.96,1.24203,10.122996500000124
2020-05-23T04:30:00Z,210.07,210.07,208.14,208.14,11.75175,9.190412500000123
2020-05-23T05:00:00Z,208.44,208.44,207.69,207.69,2.12772,8.513902000000124
2020-05-23T05:30:00Z,207.89,208.44,207.89,208.44,10.49022,6.621956000000123
2020-05-23T06:00:00Z,207.75,207.75,207.47,207.47,6.21272,6.611905000000124
2020-05-23T06:30:00Z,207.63,207.86,207.63,207.81,30.31813,7.836037500000124
2020-05-23T07:00:00Z,207.44,207.44,207.04,207.04,0.10171,7.321882000000125
2020-05-23T07:30:00Z,207.75,208.11,206.85,206.85,1.51523,7.0681975000001245
2020-05-23T08:00:00Z,206.75,206.75,206.34,206.34,17.50422,7.890836500000124
2020-05-23T08:30:00Z,206.42,206.99,206.42,206.51,1.62503,7.969147500000124
2020-05-23T09:00:00Z,206.78,206.89,206.56,206.89,3.38362,7.3514270000001245
2020-05-23T09:30:00Z,207.33,207.33,205.6,205.6,1.09801,6.619625000000124
2020-05-23T10:00:00Z,205.7,206.69,204.84,206.69,4.16154,6.347470500000124
2020-05-23T11:00:00Z,206.61,206.77,206.5,206.77,13.61292,6.916645000000125
2020-05-23T11:30:00Z,206.92,207.18,205.02,205.02,15.17472,7.048889000000125
2020-05-23T12:30:00Z,204.14,205.8,204.12,205.8,24.89194,7.968090500000125
2020-05-23T13:30:00Z,205.77,205.77,205.34,205.34,2.26331,8.060615000000123
2020-05-23T14:00:00Z,205.79,207.44,205.72,207.44,8.11441,8.461539500000123
2020-05-23T14:30:00Z,207.51,207.51,207.32,207.36,6.54522,8.170358500000123
2020-05-23T15:00:00Z,207.77,207.77,206.79,206.79,0.13942,8.113693500000123
2020-05-23T15:30:00Z,207.03,207.03,206.49,206.67,3.28553,8.215868500000123
2020-05-23T16:00:00Z,207.63,207.63,205.78,206.25,1.14772,7.685667000000123
2020-05-23T16:30:00Z,205.75,206.17,205.75,206.17,7.04513,7.931537500000123
2020-05-23T17:00:00Z,206.21,206.21,206.06,206.06,0.35521,7.424787000000123
2020-05-23T17:30:00Z,205.9,206.13,205.9,206.13,5.38381,7.383341500000124
2020-05-23T18:00:00Z,207,207,206,206,1.86303,5.960586500000124
2020-05-23T18:30:00Z,206.53,206.53,205.87,205.87,14.60772,6.6858870000001245
2020-05-23T19:00:00Z,205.54,206.99,205.54,206.99,1.17232,6.6687415000001256
2020-05-23T19:30:00Z,206.93,207.07,206.75,206.75,0.16332,5.801696500000125
2020-05-23T20:00:00Z,207.13,207.79,207.04,207.79,5.06132,5.973511000000125
2020-05-23T20:30:00Z,207.81,208.4,207.36,208.4,93.41492,10.475076000000126
2020-05-23T21:00:00Z,207.43,207.65,207.43,207.65,0.18291,10.429321000000126
2020-05-23T21:30:00Z,207.41,207.76,207.38,207.76,3.70172,10.406330000000125
2020-05-23T22:00:00Z,207.71,207.71,207.53,207.53,0.31811,9.741589500000124
2020-05-23T22:30:00Z,207.38,207.71,206.86,207.71,18.19333,9.892520000000124
2020-05-23T23:00:00Z,207.12,207.12,206.53,206.74,13.06702,9.301274000000124
2020-05-23T23:30:00Z,205.88,206.03,205.88,206.03,0.04121,9.190169000000123
2020-05-24T00:00:00Z,206.25,206.72,205.5,206.67,3.73952,8.971424500000124
2020-05-24T00:30:00Z,206.87,206.95,206.87,206.95,5.04721,8.896524000000124
2020-05-24T02:00:00Z,207.71,208.5,207.71,208.38,17.14252,9.746679000000125
2020-05-24T03:30:00Z,208.16,208.7,208.16,208.7,5.40952,9.852878500000124
2020-05-24T04:30:00Z,209.02,209.02,207.9,207.91,0.74711,9.832848000000123
2020-05-24T05:00:00Z,207.97,208.32,207.97,208.32,1.17791,9.539487000000124
2020-05-24T05:30:00Z,208.76,209.4,208.22,209.4,11.42383,10.092918000000124
2020-05-24T06:00:00Z,209.47,210.14,209.47,209.5,7.35234,10.191344500000124
2020-05-24T06:30:00Z,209.68,209.68,209.68,209.68,0.65621,10.131003500000123
2020-05-24T07:00:00Z,209.52,209.97,209.52,209.97,22.59581,10.530408000000122
2020-05-24T07:30:00Z,209.69,209.69,208.65,208.65,34.62322,12.202953000000122
2020-05-24T08:00:00Z,209.5,209.5,208.85,208.85,3.14392,12.351983000000121
2020-05-24T08:30:00Z,209.26,209.26,209.2,209.2,0.03411,12.100622500000123
2020-05-24T09:00:00Z,209.69,209.74,209.37,209.37,4.83402,7.671577500000123
2020-05-24T09:30:00Z,209.28,209.28,209.11,209.11,5.02881,7.913872500000123
2020-05-24T10:00:00Z,209.59,209.59,208.77,208.77,5.51981,8.004777000000123
2020-05-24T10:30:00Z,209.09,209.09,207.28,207.28,2.38012,8.107877500000125
2020-05-24T11:00:00Z,206.55,207.32,206.55,207.14,0.91812,7.244117000000124
2020-05-24T11:30:00Z,206.02,206.72,204.89,204.89,11.21734,7.151633000000125
2020-05-24T12:00:00Z,205,206.71,205,206.48,34.92975,8.896060000000125
2020-05-24T12:30:00Z,206.53,206.53,206.11,206.11,7.20012,9.069090000000125
2020-05-24T13:00:00Z,206.39,206.39,205.79,206.03,6.92514,9.162986500000125
2020-05-24T13:30:00Z,205.91,206.12,203.61,204.81,12.10535,8.911128000000124
2020-05-24T14:00:00Z,203.37,205.13,202.63,204.76,19.49434,9.615369000000126
2020-05-24T14:30:00Z,204.77,205.34,204.64,205.34,6.32893,9.894460000000127
2020-05-24T15:00:00Z,204.68,204.97,204.68,204.74,10.10712,10.340920500000127
2020-05-24T15:30:00Z,205.99,206.05,204,204,2.09862,9.874660000000127
2020-05-24T16:00:00Z,204,204.04,202,202.04,18.41036,10.427561000000127
2020-05-24T16:30:00Z,201.5,203.31,200.56,203.24,90.38831,14.914166000000128
2020-05-24T17:00:00Z,203.16,203.57,202.36,203.57,123.56864,19.96280750000013
2020-05-24T17:30:00Z,203.26,204.06,202.71,202.71,47.56666,20.60997950000013
2020-05-24T18:00:00Z,202.89,203.92,202.41,203.66,0.85432,20.49549950000013
2020-05-24T18:30:00Z,203.69,204.08,203.08,203.08,11.97683,21.09263550000013
2020-05-24T19:00:00Z,203.16,205.35,203.16,205.35,5.49213,21.12554100000013
2020-05-24T19:30:00Z,205.57,205.94,205.33,205.33,14.90432,21.619316500000128
2020-05-24T20:00:00Z,206.43,206.59,205.05,205.88,11.69773,21.928212500000125
2020-05-24T20:30:00Z,206.19,206.19,205.59,205.99,14.84494,22.55145350000013
2020-05-24T21:00:00Z,205.92,206.25,205.92,206.02,2.46052,22.628573500000126
2020-05-24T21:30:00Z,205.92,207.12,205.67,205.67,6.49652,22.392532500000126
2020-05-24T22:00:00Z,205.83,205.9,205.6,205.74,6.27114,20.959602000000125
2020-05-24T22:30:00Z,205.5,205.5,204.6,204.6,0.27211,20.613201500000123
2020-05-24T23:00:00Z,204.58,204.58,203.72,203.72,5.55503,20.544696000000123
2020-05-24T23:30:00Z,203.26,203.26,200,200,36.18157,21.748507000000124
2020-05-25T00:00:00Z,199,202.13,198,202.13,27.9669,22.172135000000125
2020-05-25T00:30:00Z,202.32,202.46,201.75,202.46,6.05972,22.158674500000124
2020-05-25T01:00:00Z,201.86,201.86,201.73,201.73,0.92891,21.699764000000123
2020-05-25T01:30:00Z,201.49,202.07,201.06,202.07,56.81354,24.435510000000125
2020-05-25T02:00:00Z,201.72,202.2,201.06,202.2,17.94863,24.412423500000124
2020-05-25T02:30:00Z,201.93,201.93,201.66,201.66,0.03011,19.894513500000123
2020-05-25T03:00:00Z,200.71,200.71,200.52,200.52,0.95021,13.763592000000122
2020-05-25T03:30:00Z,201.06,201.63,200.4,201.63,52.29092,13.999805000000123
2020-05-25T04:00:00Z,201.93,201.93,201.59,201.59,3.80931,14.147554500000123
2020-05-25T05:00:00Z,202.35,202.45,201.92,201.92,10.63643,14.080534500000123
2020-05-25T05:30:00Z,201.26,201.26,201,201.04,7.95592,14.203724000000125
2020-05-25T06:00:00Z,201.38,202.82,201.21,202.82,8.92362,13.904689000000127
2020-05-25T06:30:00Z,202.47,202.47,201.84,201.84,5.81762,13.610683500000127
2020-05-25T07:00:00Z,202.16,203.29,202.16,203.29,0.15142,12.876007500000124
2020-05-25T07:30:00Z,203.01,203.17,203.01,203.17,0.14051,12.760007000000126
2020-05-25T08:00:00Z,203.14,203.14,202.21,202.82,5.03923,12.687142500000125
2020-05-25T08:30:00Z,202.24,202.29,202.02,202.29,8.59362,12.803266500000126
2020-05-25T09:00:00Z,202.78,203.93,202.78,203.93,0.47771,12.813546500000125
2020-05-25T09:30:00Z,203.68,203.68,201,201.8,18.28033,13.449811500000127
2020-05-25T10:00:00Z,202,203.1,202,202.44,0.16372,11.648919000000127
2020-05-25T10:30:00Z,201.67,201.67,201.49,201.49,1.54931,10.328039500000127
2020-05-25T11:00:00Z,201.02,201.42,200.69,200.79,57.67542,12.908824500000128
2020-05-25T11:30:00Z,201.03,201.62,201.03,201.6,4.55404,13.09008100000013
2020-05-25T12:00:00Z,202.55,202.7,202.23,202.23,9.36362,10.71758500000013
2020-05-25T12:30:00Z,202.23,202.23,201.85,201.86,4.04181,10.022244000000128
2020-05-25T13:30:00Z,201.94,203.86,201.94,203.86,2.72483,10.156980000000129
2020-05-25T14:00:00Z,203.83,203.83,202.98,203.4,7.73542,10.496240500000129
2020-05-25T14:30:00Z,202.99,203.08,202.42,202.42,11.15773,8.439581000000128
2020-05-25T15:00:00Z,202.35,202.41,202.35,202.41,1.66992,8.332611500000128
2020-05-25T15:30:00Z,202.67,202.75,201.71,202.4,15.20853,8.561216500000128
2020-05-25T16:00:00Z,201.85,203.38,201.85,203.19,103.53744,13.340292500000128
2020-05-25T16:30:00Z,203.22,203.22,202.64,202.72,2.90973,13.03959800000013
2020-05-25T17:30:00Z,203.36,204.45,203.36,204.35,1.42283,12.819858500000128
2020-05-25T18:00:00Z,203.98,204.16,203.8,203.83,2.13233,12.918904000000131
2020-05-25T18:30:00Z,203.81,204.41,203.71,204.41,49.40663,15.382210000000132
2020-05-25T19:00:00Z,204.06,204.73,204.06,204.73,0.72572,15.166534500000134
2020-05-25T19:30:00Z,204.7,205.08,203.97,203.97,12.58924,15.366315500000136
2020-05-25T20:00:00Z,204.2,204.2,204.2,204.2,0.22501,15.353680500000134
2020-05-25T20:30:00Z,204.31,204.37,203.88,204.01,5.27004,14.703166000000135
2020-05-25T21:00:00Z,204.27,204.43,203.95,203.95,14.37215,15.413587500000133
2020-05-25T21:30:00Z,203.4,203.65,203.23,203.27,12.07773,15.940008500000133
2020-05-25T22:00:00Z,202.94,203.18,202.87,202.87,5.40921,13.326698000000132
2020-05-25T22:30:00Z,202.97,203.2,202.97,203.2,32.01073,14.699532500000135
2020-05-25T23:00:00Z,203.59,203.71,203.59,203.71,2.55381,14.359042000000134
2020-05-25T23:30:00Z,203.83,203.83,203.54,203.54,0.23572,14.168737500000134
2020-05-26T00:00:00Z,203.27,203.27,202.06,202.06,10.34312,14.549652000000133
2020-05-26T00:30:00Z,202.47,202.57,202.47,202.57,3.01811,14.313786500000134
2020-05-26T01:00:00Z,203.27,203.31,203.27,203.31,0.35701,13.773750500000133
2020-05-26T01:30:00Z,203.37,203.42,203.02,203.42,2.09372,13.794940500000134
2020-05-26T02:00:00Z,203.57,203.93,203.57,203.65,5.58662,13.313845000000134
2020-05-26T02:30:00Z,203.3,203.43,203.3,203.43,0.06351,8.140148500000134
2020-05-26T03:00:00Z,203.6,204.1,203.6,204.1,2.79961,8.134642500000135
2020-05-26T03:30:00Z,204.11,204.11,204.05,204.05,0.11761,8.069381500000135
